2022-07-09T22:05:52.889080,26.0
2022-07-09T22:06:17.198294,25.4
2022-07-09T22:07:28.787328,25.1
2022-07-09T22:17:28.908565,25.3
2022-07-09T22:27:29.030018,25.6
2022-07-09T22:37:29.151468,26.2
2022-07-09T22:47:29.273002,25.3
2022-07-09T22:57:29.394513,26.7
2022-07-09T23:07:29.515956,26.4
2022-07-09T23:17:29.637428,25.6
2022-07-09T23:27:29.757221,25.5
2022-07-09T23:37:29.855321,24.9
2022-07-09T23:47:29.957669,24.7
2022-07-09T23:57:30.045047,25.7
2022-07-10T00:07:30.152192,24.8
2022-07-10T00:17:30.251038,25.5
2022-07-10T00:27:30.366865,24.9
2022-07-10T00:37:30.471580,25.4
2022-07-10T00:47:30.511773,25.3
2022-07-10T00:57:30.633243,25.7
2022-07-10T01:07:30.754700,24.5
2022-07-10T01:17:30.876221,25.2
2022-07-10T01:27:30.997754,25.3
2022-07-10T01:37:31.109639,25.4
2022-07-10T01:47:31.214043,24.8
2022-07-10T01:57:31.322769,24.8
2022-07-10T02:07:31.444287,25.2
2022-07-10T02:17:31.528557,25.7
2022-07-10T02:27:31.633004,25.5
2022-07-10T02:37:31.749228,25.3
2022-07-10T02:47:31.840114,25.9
2022-07-10T02:57:31.961672,25.7
2022-07-10T03:07:32.045377,24.9
2022-07-10T03:17:32.082808,24.8
2022-07-10T03:27:32.117549,24.5
2022-07-10T03:37:32.239007,24.5
2022-07-10T03:47:32.360457,24.5
2022-07-10T03:57:32.481880,24.9
2022-07-10T04:07:32.603310,24.5
2022-07-10T04:17:32.724763,24.9
2022-07-10T04:27:32.846241,24.8
2022-07-10T04:37:32.967420,24.8
2022-07-10T04:47:33.089065,24.6
2022-07-10T04:57:33.210374,25.5
2022-07-10T05:07:33.331824,26.1
2022-07-10T05:17:33.378145,26.0
2022-07-10T05:27:33.499612,25.4
2022-07-10T05:37:33.621081,25.5
2022-07-10T05:47:33.742622,24.5
2022-07-10T05:57:33.864173,24.7
2022-07-10T06:07:33.985665,24.5
2022-07-10T06:17:34.107157,24.9
2022-07-10T06:27:34.228663,25.1
2022-07-10T06:37:34.350134,26.5
2022-07-10T06:47:34.471645,28.0
2022-07-10T06:57:34.510845,27.8
2022-07-10T07:07:34.632306,27.5
2022-07-10T07:17:34.753858,27.0
2022-07-10T07:27:34.875320,27.3
2022-07-10T07:37:34.996868,27.1
2022-07-10T07:47:35.118331,27.1
2022-07-10T07:57:35.239716,27.5
2022-07-10T08:07:35.361173,27.6
2022-07-10T08:17:35.482625,28.3
2022-07-10T08:27:35.604165,28.3
2022-07-10T08:37:35.725645,29.6
2022-07-10T08:47:35.847083,30.5
2022-07-10T08:57:35.968564,30.4
2022-07-10T09:07:36.090070,29.6
2022-07-10T09:17:36.211554,31.2
2022-07-10T09:27:36.333085,31.5
2022-07-10T09:37:36.454579,30.9
2022-07-10T09:47:36.576028,32.1
2022-07-10T09:57:36.697539,32.5
2022-07-10T10:07:36.819000,32.0
2022-07-10T10:17:36.940483,32.9
2022-07-10T10:27:37.061957,33.3
2022-07-10T10:37:37.183412,32.9
2022-07-10T10:47:37.304905,32.3
2022-07-10T10:57:37.426441,32.5
2022-07-10T11:07:37.547944,32.7
2022-07-10T11:17:37.669453,32.9
2022-07-10T11:27:37.790916,34.2
2022-07-10T11:37:37.912594,33.9
2022-07-10T11:47:38.034171,32.2
2022-07-10T11:57:38.155713,31.8
2022-07-10T12:07:38.277157,31.0
2022-07-10T12:17:38.398578,33.0
2022-07-10T12:27:38.520033,33.6
2022-07-10T12:37:38.641480,32.1
2022-07-10T12:47:38.726296,33.5
2022-07-10T12:57:38.806326,33.2
2022-07-10T13:07:38.927822,32.0
2022-07-10T13:17:38.966262,30.7
2022-07-10T13:27:39.087739,32.1
2022-07-10T13:37:39.206318,31.3
2022-07-10T13:47:39.286355,31.0
2022-07-10T13:57:39.366346,32.9
2022-07-10T14:07:39.446323,32.2
2022-07-10T14:17:39.526310,31.3
2022-07-10T14:27:39.606374,31.2
2022-07-10T14:37:39.704364,32.0
2022-07-10T14:47:39.766359,32.1
2022-07-10T14:57:39.846293,31.6
2022-07-10T15:07:39.967728,31.2
2022-07-10T15:17:40.089170,30.5
2022-07-10T15:27:40.210641,30.8
2022-07-10T15:37:40.332103,31.1
2022-07-10T15:47:40.453528,31.1
2022-07-10T15:57:40.575016,31.1
2022-07-10T16:07:40.692889,30.7
2022-07-10T16:17:40.806298,30.8
2022-07-10T16:27:40.919560,31.4
2022-07-10T16:37:41.026641,31.5
2022-07-10T16:47:41.146402,31.4
2022-07-10T16:57:41.254866,31.9
2022-07-10T17:07:41.364702,31.3
2022-07-10T17:17:41.486190,31.1
2022-07-10T17:27:41.516357,31.0
2022-07-10T17:37:41.637850,31.0
2022-07-10T17:47:41.744698,30.4
2022-07-10T17:57:41.866226,30.4
2022-07-10T18:07:41.987717,30.1
2022-07-10T18:17:42.086358,30.0
2022-07-10T18:27:42.166362,30.6
2022-07-10T18:37:42.287810,31.1
2022-07-10T18:47:42.326334,31.0
2022-07-10T18:57:42.416426,30.7
2022-07-10T19:07:42.537979,29.8
2022-07-10T19:17:42.576332,29.7
2022-07-10T19:27:42.697827,29.7
2022-07-10T19:37:42.819240,29.8
2022-07-10T19:47:42.940761,29.6
2022-07-10T19:57:43.062277,29.6
2022-07-10T20:07:43.183853,28.9
2022-07-10T20:17:43.305376,29.1
2022-07-10T20:27:43.427097,29.2
2022-07-10T20:37:43.549101,28.7
2022-07-10T20:47:43.576782,28.1
2022-07-10T20:57:43.698348,28.0
2022-07-10T21:07:43.819865,28.4
2022-07-10T21:17:43.941407,27.7
2022-07-10T21:27:44.063016,27.4
2022-07-10T21:37:44.184578,27.6
2022-07-10T21:47:44.296367,28.1
2022-07-10T21:57:44.326358,27.5
2022-07-10T22:07:44.447943,26.9
2022-07-10T22:17:44.569494,26.5
2022-07-10T22:27:44.691005,27.6
2022-07-10T22:37:44.812555,27.2
2022-07-10T22:47:44.934143,26.2
2022-07-10T22:57:45.055700,25.9
2022-07-10T23:07:45.177215,26.0
2022-07-10T23:17:45.256367,26.2
2022-07-10T23:27:45.326339,26.2
2022-07-10T23:37:45.446363,25.5
2022-07-10T23:47:45.556342,25.7
2022-07-10T23:57:45.606355,25.4
2022-07-11T00:07:45.727892,25.8
2022-07-11T00:17:45.766352,26.1
2022-07-11T00:27:45.826363,25.4
2022-07-11T00:37:45.937350,24.9
2022-07-11T00:47:46.058837,25.4
2022-07-11T00:57:46.086389,25.9
2022-07-11T01:07:46.207884,25.8
2022-07-11T01:17:46.246356,24.7
2022-07-11T01:27:46.326331,26.2
2022-07-11T01:37:46.406323,26.0
2022-07-11T01:47:46.527842,26.1
2022-07-11T01:57:46.646340,25.9
2022-07-11T02:07:46.716305,25.5
2022-07-11T02:17:46.806329,24.9
2022-07-11T02:27:46.886314,24.9
2022-07-11T02:37:46.966362,25.3
2022-07-11T02:47:47.084507,26.4
2022-07-11T02:57:47.205952,25.8
2022-07-11T03:07:47.327384,25.6
2022-07-11T03:17:47.446309,24.7
2022-07-11T03:27:47.526384,25.2
2022-07-11T03:37:47.647905,25.6
2022-07-11T03:47:47.766329,25.8
2022-07-11T03:57:47.846312,25.4
2022-07-11T04:07:47.926338,24.5
2022-07-11T04:17:48.006342,25.3
2022-07-11T04:27:48.086315,25.0
2022-07-11T04:37:48.166294,24.4
2022-07-11T04:47:48.246302,25.0
2022-07-11T04:57:48.326366,24.7
2022-07-11T05:07:48.447936,24.3
2022-07-11T05:17:48.569459,23.8
2022-07-11T05:27:48.690963,24.7
2022-07-11T05:37:48.812499,24.7
2022-07-11T05:47:48.906366,24.2
2022-07-11T05:57:49.027899,24.7
2022-07-11T06:07:49.076311,25.1
2022-07-11T06:17:49.197804,25.2
2022-07-11T06:27:49.319309,25.8
2022-07-11T06:37:49.440818,25.7
2022-07-11T06:47:49.526369,26.2
2022-07-11T06:57:49.576349,26.5
2022-07-11T07:07:49.697933,26.2
2022-07-11T07:17:49.819447,27.4
2022-07-11T07:27:49.940963,28.0
2022-07-11T07:37:50.062500,28.0
2022-07-11T07:47:50.184100,28.2
2022-07-11T07:57:50.305548,28.6
2022-07-11T08:07:50.427162,29.4
2022-07-11T08:17:50.526336,30.5
2022-07-11T08:27:50.576433,30.6
2022-07-11T08:37:50.698012,31.0
2022-07-11T08:47:50.819600,31.6
2022-07-11T08:57:50.941174,30.5
2022-07-11T09:07:50.976304,32.3
2022-07-11T09:17:51.076375,32.0
2022-07-11T09:27:51.126316,32.3
2022-07-11T09:37:51.206450,33.4
2022-07-11T09:47:51.326316,32.3
2022-07-11T09:57:51.447863,33.3
2022-07-11T10:07:51.506354,33.2
2022-07-11T10:17:51.576299,33.1
2022-07-11T10:27:51.686367,32.9
2022-07-11T10:37:51.713771,32.8
2022-07-11T10:47:51.826386,32.8
2022-07-11T10:57:51.856390,32.8
2022-07-11T11:07:51.977989,32.6
2022-07-11T11:17:52.076344,32.9
2022-07-11T11:27:52.166378,32.6
2022-07-11T11:37:52.287949,32.2
2022-07-11T11:47:52.326381,32.8
2022-07-11T11:57:52.447980,33.1
2022-07-11T12:07:52.486395,33.0
2022-07-11T12:17:52.536374,33.0
2022-07-11T12:27:52.576378,33.4
2022-07-11T12:37:52.698228,33.7
2022-07-11T12:47:52.806655,34.2
2022-07-11T12:57:52.928515,34.9
2022-07-11T13:07:53.049582,34.3
2022-07-11T13:17:53.076390,34.1
2022-07-11T13:27:53.126348,34.3
2022-07-11T13:37:53.226365,34.5
2022-07-11T13:47:53.326276,34.6
2022-07-11T13:57:53.447805,34.2
2022-07-11T14:07:53.526320,34.4
2022-07-11T14:17:53.576339,33.9
2022-07-11T14:27:53.606326,33.9
2022-07-11T14:37:53.690805,33.6
2022-07-11T14:47:53.766350,33.9
2022-07-11T14:57:53.887802,33.6
2022-07-11T15:07:53.926347,34.0
2022-07-11T15:17:54.047786,34.1
2022-07-11T15:27:54.169252,33.8
2022-07-11T15:37:54.290667,33.6
2022-07-11T15:47:54.326334,33.3
2022-07-11T15:57:54.447773,33.4
2022-07-11T16:07:54.569195,33.1
2022-07-11T16:17:54.690597,32.5
2022-07-11T16:27:54.801289,32.3
2022-07-11T16:37:54.833531,32.2
2022-07-11T16:47:54.869170,32.1
2022-07-11T16:57:54.990532,31.7
2022-07-11T17:07:55.076304,31.9
2022-07-11T17:17:55.186271,31.9
2022-07-11T17:27:55.216508,31.6
2022-07-11T20:25:50.636011,34.6
2022-07-11T20:35:50.730603,34.5
2022-07-11T20:45:50.852127,34.5
2022-07-11T20:55:50.973776,34.4
2022-07-11T21:05:51.095260,34.4
2022-07-11T21:15:51.216835,34.1
2022-07-11T21:25:51.338357,33.9
2022-07-11T21:35:51.459917,33.6
2022-07-11T21:45:51.581514,33.3
2022-07-11T21:55:51.703049,33.1
2022-07-11T22:05:51.824561,32.9
2022-07-11T22:15:51.945999,32.7
2022-07-11T22:25:52.067387,32.7
2022-07-11T22:35:52.176892,33.1
2022-07-11T22:45:52.298268,33.1
2022-07-11T22:55:52.419623,33.0
2022-07-11T23:05:52.501446,33.0
2022-07-11T23:15:52.622673,33.0
2022-07-11T23:25:52.739618,32.8
2022-07-11T23:35:52.861467,32.7
2022-07-11T23:45:52.960987,32.7
2022-07-11T23:55:53.023289,32.6
2022-07-12T00:05:53.144588,32.7
2022-07-12T00:15:53.266081,32.6
2022-07-12T00:25:53.372742,32.4
2022-07-12T00:35:53.432921,32.4
2022-07-12T00:45:53.483848,32.4
2022-07-12T00:55:53.605252,32.3
2022-07-12T01:05:53.726609,32.2
2022-07-12T01:15:53.752904,32.3
2022-07-12T01:25:53.874274,32.1
2022-07-12T01:35:53.995606,32.1
2022-07-12T01:45:54.053915,32.0
2022-07-12T01:55:54.174805,31.9
2022-07-12T02:05:54.296230,32.0
2022-07-12T02:15:54.417599,31.8
2022-07-12T02:25:54.539017,32.0
2022-07-12T02:35:54.660181,31.9
2022-07-12T02:45:54.781597,31.9
2022-07-12T02:55:54.902940,31.9
2022-07-12T03:05:55.024496,31.8
2022-07-12T03:15:55.145551,31.7
2022-07-12T03:25:55.267041,31.8
2022-07-12T03:35:55.388122,31.8
2022-07-12T03:45:55.509637,31.7
2022-07-12T03:55:55.631066,31.4
2022-07-12T04:05:55.752437,30.9
2022-07-12T04:15:55.873808,30.7
2022-07-12T04:25:55.922428,30.8
2022-07-12T04:35:56.043806,30.8
2022-07-12T04:45:56.165190,31.0
2022-07-12T04:55:56.286561,31.0
2022-07-12T05:05:56.407730,31.0
2022-07-12T05:15:56.486162,31.1
2022-07-12T05:25:56.607809,31.3
2022-07-12T05:35:56.723862,31.2
2022-07-12T05:45:56.776328,31.1
2022-07-12T05:55:56.862394,31.2
2022-07-12T06:05:56.983803,31.3
2022-07-12T06:15:57.105218,31.4
2022-07-12T06:25:57.226596,31.4
2022-07-12T06:35:57.348034,31.7
2022-07-12T06:45:57.469394,31.6
2022-07-12T06:55:57.590809,31.5
2022-07-12T07:05:57.676468,31.8
2022-07-12T07:15:57.797546,32.0
2022-07-12T07:25:57.919606,31.9
2022-07-12T07:35:58.040912,32.1
2022-07-12T07:45:58.162273,32.2
2022-07-12T07:55:58.283664,32.7
2022-07-12T08:05:58.405038,32.6
2022-07-12T08:15:58.523963,32.5
2022-07-12T08:25:58.645603,32.4
2022-07-12T08:35:58.766219,32.5
2022-07-12T08:45:58.888076,32.3
2022-07-12T08:55:59.009319,32.5
2022-07-12T09:05:59.130383,32.5
2022-07-12T09:15:59.252609,33.7
2022-07-12T09:25:59.350167,36.5
2022-07-12T09:35:59.472001,38.6
2022-07-12T09:45:59.593346,37.3
2022-07-12T09:55:59.715003,37.6
2022-07-12T10:05:59.836483,39.4
2022-07-12T10:15:59.957661,39.6
2022-07-12T10:26:00.074942,43.4
2022-07-12T10:36:00.195906,42.4
2022-07-12T10:46:00.317298,43.8
2022-07-12T10:56:00.438747,46.0
2022-07-12T11:06:00.560172,43.9
2022-07-12T11:16:00.681600,44.5
2022-07-12T11:26:00.744687,47.7
2022-07-12T11:36:00.866929,48.0
2022-07-12T11:46:00.905026,47.5
2022-07-12T11:56:01.026679,46.0
2022-07-12T12:06:01.115784,46.3
2022-07-12T12:16:01.210303,45.4
2022-07-12T12:26:01.331867,45.5
2022-07-12T12:36:01.445759,44.5
2022-07-12T12:44:39.749329,44.5
2022-07-12T12:54:39.871465,44.4
2022-07-12T13:04:39.992960,43.2
2022-07-12T13:14:54.085559,43.3
2022-07-12T13:24:54.207015,43.4
2022-07-12T13:34:54.328496,42.5
2022-07-12T13:44:54.449888,41.1
2022-07-12T13:54:54.571332,39.9
